Acquired on 3/17/2019 at 11:27:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52537301E+003	1.96537146E+005	-1.95003177E+001
   1.52537425E+003	1.96536986E+005	-1.95086931E+001
   1.52537549E+003	1.96536826E+005	-1.95185070E+001
   1.52537673E+003	1.96536667E+005	-1.95280308E+001
   1.52537797E+003	1.96536507E+005	-1.95365963E+001
   1.52537921E+003	1.96536347E+005	-1.95404799E+001
   1.52538045E+003	1.96536188E+005	-1.95383826E+001
   1.52538169E+003	1.96536028E+005	-1.95354334E+001
   1.52538293E+003	1.96535868E+005	-1.95363452E+001
   1.52538417E+003	1.96535708E+005	-1.95384805E+001
   1.52538541E+003	1.96535549E+005	-1.95360452E+001
   1.52538665E+003	1.96535389E+005	-1.95284259E+001
   1.52538789E+003	1.96535229E+005	-1.95202935E+001
   1.52538913E+003	1.96535070E+005	-1.95154405E+001
   1.52539036E+003	1.96534910E+005	-1.95136931E+001
   1.52539160E+003	1.96534750E+005	-1.95123387E+001
   1.52539284E+003	1.96534591E+005	-1.95089233E+001
   1.52539408E+003	1.96534431E+005	-1.95034977E+001
   1.52539532E+003	1.96534271E+005	-1.94989483E+001
   1.52539656E+003	1.96534111E+005	-1.94995492E+001
   1.52539780E+003	1.96533952E+005	-1.95077485E+001
   1.52539904E+003	1.96533792E+005	-1.95201079E+001
   1.52540028E+003	1.96533632E+005	-1.95279801E+001
   1.52540152E+003	1.96533473E+005	-1.95247915E+001
   1.52540276E+003	1.96533313E+005	-1.95121020E+001
   1.52540400E+003	1.96533153E+005	-1.94977271E+001
   1.52540524E+003	1.96532994E+005	-1.94880864E+001
   1.52540648E+003	1.96532834E+005	-1.94826221E+001
   1.52540772E+003	1.96532674E+005	-1.94767857E+001
   1.52540896E+003	1.96532514E+005	-1.94702313E+001
   1.52541020E+003	1.96532355E+005	-1.94695344E+001
   1.52541144E+003	1.96532195E+005	-1.94819812E+001
   1.52541268E+003	1.96532035E+005	-1.95076520E+001
   1.52541392E+003	1.96531876E+005	-1.95370447E+001
   1.52541515E+003	1.96531716E+005	-1.95562546E+001
   1.52541639E+003	1.96531556E+005	-1.95569034E+001
   1.52541763E+003	1.96531397E+005	-1.95421977E+001
   1.52541887E+003	1.96531237E+005	-1.95225434E+001
   1.52542011E+003	1.96531077E+005	-1.95063157E+001
   1.52542135E+003	1.96530918E+005	-1.94947769E+001
   1.52542259E+003	1.96530758E+005	-1.94832342E+001
   1.52542383E+003	1.96530598E+005	-1.94682863E+001
   1.52542507E+003	1.96530438E+005	-1.94554307E+001
   1.52542631E+003	1.96530279E+005	-1.94542647E+001
   1.52542755E+003	1.96530119E+005	-1.94647278E+001
   1.52542879E+003	1.96529959E+005	-1.94756904E+001
   1.52543003E+003	1.96529800E+005	-1.94791026E+001
   1.52543127E+003	1.96529640E+005	-1.94788843E+001
   1.52543251E+003	1.96529480E+005	-1.94836468E+001
   1.52543375E+003	1.96529321E+005	-1.94950570E+001
   1.52543499E+003	1.96529161E+005	-1.95061434E+001
   1.52543623E+003	1.96529001E+005	-1.95098255E+001
   1.52543747E+003	1.96528841E+005	-1.95071983E+001
   1.52543871E+003	1.96528682E+005	-1.95062446E+001
   1.52543995E+003	1.96528522E+005	-1.95122129E+001
   1.52544119E+003	1.96528362E+005	-1.95219444E+001
   1.52544242E+003	1.96528203E+005	-1.95297951E+001
   1.52544366E+003	1.96528043E+005	-1.95354955E+001
   1.52544490E+003	1.96527883E+005	-1.95421814E+001
   1.52544614E+003	1.96527724E+005	-1.95493452E+001
   1.52544738E+003	1.96527564E+005	-1.95527186E+001
   1.52544862E+003	1.96527404E+005	-1.95506604E+001
   1.52544986E+003	1.96527244E+005	-1.95459869E+001
   1.52545110E+003	1.96527085E+005	-1.95411620E+001
   1.52545234E+003	1.96526925E+005	-1.95359164E+001
   1.52545358E+003	1.96526765E+005	-1.95293155E+001
   1.52545482E+003	1.96526606E+005	-1.95205120E+001
   1.52545606E+003	1.96526446E+005	-1.95098200E+001
   1.52545730E+003	1.96526286E+005	-1.95030598E+001
   1.52545854E+003	1.96526127E+005	-1.95099806E+001
   1.52545978E+003	1.96525967E+005	-1.95326214E+001
   1.52546102E+003	1.96525807E+005	-1.95593988E+001
   1.52546226E+003	1.96525647E+005	-1.95750662E+001
